UTRR,UTerr_R,UTSig_adjust_R,UTICl_R,UTICu_R,ID,Kingdom,Phylum,Class,Order,Family,Genus
0,0,0,0,0,ASV_543,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
0,0,0,0,0,ASV_544,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter
0,0,0,0,0,ASV_545,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,JGI 0001001-H03
0,0,0,0,0,ASV_546,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
6.324614946,5.027746294,1,1.296868652,11.35236124,ASV_548,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,NA
0,0,0,0,0,ASV_550,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Hephaestia
0,0,0,0,0,ASV_552,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
7.016865897,5.032254328,1,1.984611569,12.04912023,ASV_555,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
0,0,0,0,0,ASV_556,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
0,0,0,0,0,ASV_557,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
0,0,0,0,0,ASV_559,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidisphaera
0,0,0,0,0,ASV_561,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter
0,0,0,0,0,ASV_562,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
0,0,0,0,0,ASV_563,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,NA
0,0,0,0,0,ASV_566,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
0,0,0,0,0,ASV_568,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
-5.081404365,4.270891224,1,-9.352295589,-0.810513141,ASV_574,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
-5.198497031,4.273840735,1,-9.472337766,-0.924656296,ASV_575,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
0,0,0,0,0,ASV_576,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_577,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
6.592457278,2.813912887,1,3.778544391,9.406370164,ASV_582,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
0,0,0,0,0,ASV_583,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,NA
0,0,0,0,0,ASV_585,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
0,0,0,0,0,ASV_587,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
0,0,0,0,0,ASV_588,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Pelospora
-7.438971592,1.994139465,1,-9.433111057,-5.444832128,ASV_590,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA
0,0,0,0,0,ASV_591,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_596,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
0,0,0,0,0,ASV_597,Bacteria,Bacteroidota,Kryptonia,Kryptoniales,BSV26,NA
0,0,0,0,0,ASV_602,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
-5.888877958,2.165719025,1,-8.054596983,-3.723158933,ASV_605,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
-6.293419279,0.784450501,1,-7.07786978,-5.508968778,ASV_606,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
0,0,0,0,0,ASV_614,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
0,0,0,0,0,ASV_617,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
-5.831882477,4.284981408,1,-10.11686389,-1.546901069,ASV_620,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea
6.489422016,5.029117449,1,1.460304567,11.51853946,ASV_626,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_627,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,NA
-3.044522438,5.032992257,-854.8497015,-8.077514694,1.988469819,ASV_629,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group
